Age,Height
44,60
60,68
43,65
35,67
37,61
41,76
35,65
31,65
55,66
56,72
37,66
58,64
21,61
29,64
38,69
38,65
29,70
26,65
42,73
33,65
47,58
43,67
30,68
39,64
48,61
65,71
38,65
30,67
35,66
37,65
42,64
47,67
33,62
40,69
47,63
48,61
37,72
27,66
32,66
19,67
55,63
61,71
37,68
28,68
42,65
44,63
29,69
27,68
45,69
37,63
32,69
39,65
48,64
64,63
26,71
45,66
38,71
49,67
30,66
46,65
28,65
32,58
29,65
36,73
44,69
48,65
27,61
18,70
37,60
29,67
46,60
43,64
45,68
57,68
30,63
56,66
40,59
28,66
40,64
39,67
49,67
29,69
33,65
19,64
69,70
49,64
48,57
34,56
55,65
29,68
37,66
28,68
43,67
40,65
32,64
41,66
32,65
53,67
57,65
45,71
28,61
25,75
36,62
45,66
49,63
32,70
32,62
21,65
28,62
31,66
42,59
41,68
25,66
33,64
52,65
33,67
41,70
41,70
28,74
49,71
51,57
28,62
39,66
24,56
34,68
37,69
38,68
28,64
28,64
38,70
49,70
45,66
44,70
47,66
30,68
35,68
51,63
58,62
33,66
16,60
21,69
39,65
52,59
25,63
43,63
28,63
25,61
48,65
46,69
45,67
38,70
34,71
34,72
55,62
57,75
32,67
66,58
42,67
35,59
58,70
37,68
47,68
47,60
37,74
26,75
46,67
50,67
30,70
46,68
40,66
55,61
49,64
48,63
60,64
23,67
31,70
48,69
45,61
46,66
31,69
37,66
51,63
39,64
44,72
23,71
42,70
36,67
26,63
22,63
39,71
44,68
38,68
33,68
32,66
41,67
54,69
40,71
47,69
38,73
32,69
63,66
30,57
28,69
40,55
44,62
31,63
60,65
50,65
49,63
53,67
58,65
31,62
35,66
33,69
36,68
38,64
38,63
61,70
41,67
33,65
48,70
64,68
59,67
38,66
32,73
61,68
40,63
37,67
40,64
33,64
37,64
43,76
42,64
40,70
30,68
35,57
62,70
40,67
65,65
45,68
31,67
59,74
57,73
34,72
54,72
44,67
48,64
25,70
35,71
48,63
43,59
45,67
23,63
44,64
45,65
46,65
45,71
37,63
36,62
61,65
46,67
32,65
45,69
55,66
44,64
44,66
46,61
42,65
68,70
26,62
40,62
30,66
63,62
65,62
41,65
44,68
65,73
48,62
29,67
47,62
64,63
33,67
21,69
33,66
31,66
45,57
52,73
41,61
34,66
34,69
36,70
40,65
31,67
31,68
45,69
30,67
33,70
48,68
29,61
24,59
34,70
34,70
60,73
43,66
34,67
45,62
30,61
30,66
54,70
31,70
45,67
37,64
32,65
38,71
29,69
54,65
23,69
69,63
46,63
56,61
25,68
40,73
31,68
58,68
19,71
66,71
65,73
37,59
40,70
51,73
40,60
35,64
60,65
61,70
41,66
33,61
31,64
35,71
38,65
55,66
54,74
59,64
21,68
36,63
28,67
48,71
27,68
60,60
33,69
44,70
38,64
34,62
44,69
41,62
46,64
36,66
50,60
35,70
47,64
45,59
34,66
32,71
34,66
46,66
30,60
31,63
31,62
65,63
37,67
40,67
29,68
35,68
29,69
42,69
46,61
58,71
37,71
44,63
49,64
42,71
43,68
49,69
38,63
37,65
41,67
30,64
48,74
33,64
36,63
35,60
62,71
57,72
27,64
38,75
33,69
14,63
35,62
53,64
41,74
42,62
43,66
41,66
48,61
39,63
54,67
29,70
26,67
32,63
37,60
35,70
22,64
36,59
37,67
47,72
55,63
65,69
51,66
60,72
33,73
24,64
45,71
45,71
46,71
40,67
58,61
44,67
30,73
57,60
54,64
22,64
48,64
39,68
41,74
43,70
38,68
46,69
57,64
45,60
40,66
41,67
30,67
43,65
45,66
28,74
56,66
34,70
32,64
31,63
39,57
37,66
25,63
38,67
44,60
41,69
44,77
63,70
48,68
36,66
56,69
27,56
55,61
54,65
36,72
28,69
40,62
40,70
47,66
32,76
45,69
40,67
27,63
47,70
41,58
33,53
66,63
36,76
39,70
48,67
57,62
42,67
30,56
56,72
41,66
32,66
36,65
31,61
33,65
33,71
49,69
41,62
51,65
36,69
47,64
31,62
53,65
34,66
34,69
53,75
35,65
62,67
56,64
57,73
43,65
55,62
42,68
41,63
53,66
46,64
33,67
37,63
57,65
34,70
47,64
44,63
48,63
45,65
28,71
47,66
48,67
59,59
28,69
49,67
39,66
45,66
53,65
36,65
58,70
23,60
37,65
37,66
46,68
44,65
31,70
42,69
47,70
42,67
57,66
37,62
27,67
33,67
35,61
29,71
51,64
61,71
39,66
25,69
49,69
40,72
45,69
36,69
30,65
47,62
55,70
31,65
46,65
48,67
32,72
32,73
53,63
37,69
44,64
65,69
29,66
52,63
49,68
33,62
44,66
50,72
30,71
47,70
40,61
41,65
27,65
49,59
35,66
45,68
48,68
33,57
41,65
41,71
19,64
43,64
44,71
51,65
30,69
39,72
46,66
30,58
31,71
49,65
45,65
40,66
46,68
32,63
69,71
51,65
29,67
45,65
57,68
41,63
41,65
52,64
35,61
56,74
28,67
30,59
42,69
45,65
23,65
43,57
46,62
53,62
60,59
24,65
49,70
32,65
38,65
34,71
55,68
49,67
39,67
36,68
28,62
27,65
40,67
32,66
34,70
40,67
38,63
33,64
32,62
60,62
29,70
34,72
36,64
45,65
48,59
23,68
48,64
34,66
33,77
42,66
42,64
26,71
35,73
43,69
25,68
54,65
54,59
37,70
31,69
30,72
25,67
37,67
38,65
30,70
48,67
38,72
45,70
50,67
45,70
32,67
29,63
36,62
55,64
32,66
28,64
59,65
39,62
33,68
55,65
43,71
59,69
57,57
45,64
31,62
60,70
34,67
37,63
32,70
43,64
34,69
33,64
36,68
54,65
50,67
29,64
37,67
38,72
29,65
36,61
45,67
57,68
48,68
30,65
42,62
30,71
33,63
22,67
35,63
35,67
32,58
54,65
31,73
34,75
36,63
31,68
61,72
47,67
44,67
32,63
50,72
23,74
24,63
31,61
36,57
37,75
53,69
54,59
57,60
43,70
33,66
38,65
44,62
32,68
24,64
49,59
36,64
43,59
27,66
34,64
33,66
50,70
50,68
37,63
43,65
60,67
41,61
45,71
38,69
37,71
43,67
39,61
63,69
47,66
46,62
36,65
35,66
32,61
30,63
30,69
38,60
27,64
33,62
34,58
47,67
20,67
42,69
51,62
42,73
39,66
38,63
27,59
38,68
49,64
49,66
70,69
25,62
29,70
47,67
40,65
36,71
36,65
24,72
32,64
50,68
37,71
31,65
43,70
41,65
44,64
55,70
42,69
35,66
50,66
47,58
60,66
58,63
39,70
55,71
46,66
23,68
44,64
49,63
46,74
33,74
31,64
28,57
44,69
33,68
48,69
29,57
40,64
41,69
59,67
61,72
37,68
36,72
36,56
47,72
28,62
48,60
37,65
31,66
46,65
34,68
50,60
45,64
34,68
41,64
61,63
34,62
35,62
29,65
58,66
51,62
48,62
50,69
33,67
33,73
59,72
33,63
55,64
30,60
26,66
37,65
29,63
39,64
38,62
58,71
59,71
34,59
31,68
45,65
49,62
44,59
40,59
42,73
32,73
32,67
29,71
38,69
47,65
28,72
25,69
44,67
35,67
44,66
34,64
57,67
32,64
40,65
68,71
38,66
32,58
31,66
30,67
34,61
56,65
25,63
42,64
39,65
54,71
42,66
49,67
45,59
39,62
40,66
48,66
28,59
41,61
58,62
35,69
64,67
55,70
44,68
52,61
40,62
40,64
38,67
25,66
55,72
32,64
31,58
51,64
36,65
35,62
48,69
37,69
32,64
42,58
49,74
49,69
32,66
47,59
32,66
46,64
43,67
47,66
37,67
29,62
41,60
44,73
50,67
29,65
40,58
28,70
35,73
46,76
37,66
31,62
31,66
48,61
46,63
61,69
40,70
35,69
34,60
32,67
30,62
52,61
46,65
57,68
68,63
38,70
45,64
29,64
41,60
37,77
26,70
28,65
26,66
41,63
31,65
45,64
56,67
57,68
46,63
26,62
28,69
27,67
38,59
31,63
39,67
43,73
37,64
33,72
51,73
40,62
52,64
30,61
45,67
48,68
30,70
47,70
25,59
51,65
45,64
20,66
50,64
41,74
46,69
42,64
31,68
31,62
61,57
60,69
24,78
37,60
48,62
37,62
30,78
66,65
49,65
37,65
48,68
37,55
51,64
32,70
54,66
17,62
35,61
19,62
54,66
41,60
35,67
57,67
43,61
41,70
43,57
31,65
29,66
38,71
36,55
32,59
61,62
35,68
34,71
24,73
31,64
38,67
47,68
34,68
59,67
35,69
44,73
46,65
54,65
45,68
38,69
32,66
36,68
62,63
30,60
26,67
34,66
35,62
34,65
28,62
62,71
40,63
20,69
23,68
56,68
36,64
56,62
25,59
41,70
48,65
60,64
43,63
40,68
38,64
63,71
37,65
42,69
33,67
40,63
32,66
60,69
52,66
34,70
40,72
33,73
45,69
26,64
22,67
46,72
36,65
36,71
40,66
31,66
41,65
38,63
45,69
31,66
39,57
39,65
36,68
28,76
48,65
52,68
45,68
46,62
27,62
35,65
54,65
53,70
29,63
35,70
49,64
35,63
47,61
43,68
38,70
28,65
35,66
35,58
49,66
28,64
62,71
27,70
26,70
59,66
61,68
47,65
39,64
30,63
58,67
55,65
39,66
38,63
61,77
33,64
22,70
24,65
44,71
63,73
49,64
47,68
25,73
35,66
32,65
35,67
61,69
25,69
35,60
17,64
30,65
56,68
29,70
23,68
38,65
38,60
55,71
40,63
35,65
34,62
26,63
60,73
44,67
47,70
40,67
34,67
37,71
41,68
50,60
38,68
45,68
20,65
31,64
38,64
41,64
46,70
42,69
52,60
49,71
33,62
38,64
38,64
42,59
35,65
33,67
38,71
23,63
54,68
25,62
50,71
65,63
37,63
33,61
33,73
34,73
49,66
28,67
37,68
44,65
38,68
36,64
35,59
30,63
29,63
36,69
39,75
43,72
34,64
47,57
30,69
46,71
44,68
37,68
25,66
67,71
44,72
45,65
36,60
54,61
38,68
55,73
45,76
37,60
34,59
43,65
57,75
40,63
35,68
29,70
40,63
30,65
30,67
59,73
48,69
61,67
24,66
46,63
59,71
71,68
58,67
57,65
47,65
31,71
44,65
59,61
45,63
32,66
52,66
53,76
60,64
20,60
33,67
63,72
46,64
45,60
42,56
28,72
63,64
24,62
37,68
41,58
29,67
61,66
28,65
49,69
57,65
51,69
34,71
56,66
25,71
41,68
48,65
38,60
60,62
33,62
42,70
38,67
36,74
28,62
47,66
27,61
41,64
34,68
18,61
42,65
62,68
41,65
34,69
24,68
33,63
56,66
24,68
41,69
35,62
51,63
44,70
68,69
59,69
56,70
34,64
30,66
24,64
51,63
33,64
26,62
57,62
41,66
47,66
60,66
25,69
47,55
34,68
33,70
48,73
27,59
48,64
26,66
46,64
27,71
50,63
49,63
37,62
36,63
26,72
36,68
60,71
51,70
32,70
54,71
20,64
27,66
56,75
31,68
58,62
36,70
21,67
23,64
51,66
44,67
35,64
34,69
28,66
37,70
43,66
22,61
34,64
44,76
45,70
33,66
28,63
68,61
56,58
43,70
46,66
28,68
22,61
45,64
49,65
42,63
39,69
47,58
36,66
50,68
67,71
63,71
33,66
34,64
45,71
44,63
56,71
25,69
57,73
34,68
43,68
52,63
54,69
29,65
36,62
40,64
45,70
32,63
60,75
40,72
36,63
31,69
29,72
44,69
60,69
38,63
43,69
54,64
34,69
32,60
37,68
43,63
53,70
41,62
63,68
32,62
61,70
44,65
32,59
38,69
35,62
41,68
45,64
23,72
36,66
29,72
38,63
53,62
29,73
34,68
41,65
58,65
56,64
43,60
35,69
37,61
27,60
33,61
28,65
38,68
24,65
37,68
33,68
45,70
36,61
32,66
43,63
47,70
39,61
53,65
41,68
46,65
28,73
32,68
44,68
47,69
33,64
64,68
29,64
38,68
40,67
34,65
29,74
64,56
25,71
47,65
57,59
27,68
38,70
37,67
27,64
34,65
57,65
49,67
31,67
43,66
49,70
42,67
30,72
44,67
56,66
60,70
50,64
56,66
29,62
32,67
54,65
45,64
34,68
41,63
66,70
47,69
52,66
47,69
31,66
61,74
59,71
39,63
31,74
34,69
41,64
33,68
31,66
57,76
41,69
45,70
61,66
34,65
45,64
39,64
39,65
35,66
56,62
39,71
45,58
51,61
27,65
24,73
34,68
60,62
25,70
41,66
54,68
34,65
40,71
21,67
34,67
44,65
33,66
19,70
30,63
52,63
31,62
67,60
37,66
44,71
44,69
50,60
43,72
29,67
28,69
31,66
48,67
37,69
33,67
30,66
62,73
30,69
58,71
36,73
33,67
33,65
30,68
40,71
56,66
36,61
47,66
39,72
39,63
32,58
45,62
44,66
37,62
45,70
49,73
27,61
32,67
41,60
41,72
36,64
32,66
43,68
24,70
52,75
53,67
55,62
38,67
37,70
29,67
36,68
24,57
39,62
45,59
29,62
28,65
32,68
30,73
45,64
36,67
28,63
43,61
42,59
42,74
47,66
29,68
23,67
18,68
32,71
35,73
30,63
37,68
32,70
27,76
34,73
24,66
44,64
36,71
37,62
40,65
51,68
47,64
68,71
49,66
37,67
36,69
44,69
32,64
39,69
38,63
24,66
26,63
53,66
24,65
32,64
22,65
33,74
26,67
36,72
49,66
35,61
34,67
41,67
52,64
40,69
34,67
35,65
43,74
41,59
59,64
41,66
24,64
39,65
37,65
42,68
57,74
48,76
35,67
42,65
26,69
38,66
57,68
46,62
51,66
37,59
28,66
54,66
45,69
31,62
36,67
52,66
38,67
71,67
42,69
28,57
34,67
29,64
27,72
33,64
46,64
30,64
45,64
46,61
54,66
38,66
35,69
17,71
53,65
52,70
47,67
30,68
58,65
49,63
43,63
33,61
67,65
33,65
45,73
45,66
44,74
30,69
41,59
34,67
31,68
51,62
33,66
38,64
37,74
29,66
49,60
40,70
32,69
41,65
17,68
58,65
32,64
33,64
34,65
30,60
38,59
40,60
34,67
42,67
40,76
38,68
40,67
41,63
30,58
28,71
53,66
23,66
29,61
41,66
43,68
27,69
42,62
44,70
30,64
43,68
34,75
56,66
71,66
40,60
41,65
53,72
61,61
43,66
45,64
41,57
20,65
35,63
49,64
47,70
49,70
36,67
42,64
56,74
21,72
50,74
44,68
30,71
44,70
57,73
34,68
34,59
32,66
32,65
38,67
38,66
51,66
35,65
49,73
43,67
46,66
64,74
32,64
48,63
51,67
45,64
46,71
25,70
65,65
32,65
38,68
41,68
36,67
36,69
31,65
48,68
41,64
41,68
36,68
44,70
45,66
56,73
30,69
39,63
37,62
43,66
34,63
35,66
35,67
50,72
41,67
30,64
31,69
27,67
49,72
45,64
41,68
34,66
38,72
48,77
42,66
30,62
41,67
35,69
61,67
35,64
38,66
20,61
28,66
59,66
39,69
48,65
48,65
51,62
34,69
37,61
45,66
61,66
36,66
43,64
32,70
24,64
39,70
46,62
30,66
33,69
56,68
29,64
35,62
32,61
27,66
21,59
31,67
58,75
57,69
35,72
32,63
40,67
41,66
41,69
40,67
41,66
44,68
33,62
47,74
18,63
52,71
47,63
25,70
39,65
46,60
32,67
33,77
42,71
37,70
46,68
50,69
46,65
49,63
35,63
32,62
43,68
63,75
42,66
40,67
39,67
32,70
24,62
17,68
38,64
47,67
24,64
39,64
58,68
21,72
25,63
56,67
31,67
36,74
28,59
19,63
59,74
36,67
43,66
36,64
59,66
37,65
42,66
49,68
40,62
56,73
36,70
42,70
53,69
53,74
53,65
36,71
33,62
38,69
26,63
46,67
44,65
41,66
45,70
40,66
50,67
32,67
23,70
51,67
57,66
33,63
44,61
35,72
44,61
27,65
41,67
31,64
56,68
42,64
19,61
47,60
60,70
38,68
26,67
48,63
49,63
28,59
31,68
27,65
41,74
48,58
49,72
28,61
40,67
38,63
46,63
42,67
37,67
54,66
35,63
40,69
27,68
23,66
36,71
47,72
35,60
42,61
34,63
28,69
34,63
34,64
46,60
37,67
56,71
56,68
40,66
38,67
61,72
34,69
34,62
50,58
49,66
29,72
48,68
42,64
45,64
38,65
35,63
39,69
41,62
61,72
39,57
28,64
24,71
42,66
52,71
39,64
57,68
58,63
41,59
36,70
52,66
60,69
43,68
40,70
48,66
36,67
21,69
23,64
41,70
37,73
47,65
33,63
41,65
41,68
41,68
33,66
47,68
47,72
42,67
34,66
57,66
38,62
41,65
57,61
58,69
33,67
42,69
44,72
47,66
61,70
18,69
60,64
26,64
35,65
37,71
28,61
36,65
45,75
55,66
46,66
37,65
54,67
33,63
22,71
39,68
43,68
33,60
69,68
64,72
26,64
55,70
34,66
36,68
35,72
23,65
40,64
34,61
54,70
44,68
26,64
33,66
45,68
35,68
26,69
69,65
44,67
42,64
40,62
51,60
43,67
29,67
39,61
22,60
30,61
12,76
35,60
27,69
61,66
42,64
26,74
32,74
32,69
38,66
34,64
44,66
26,63
36,64
60,74
48,71
39,69
25,61
34,69
31,66
29,70
33,72
28,66
46,64
31,70
34,72
18,68
22,64
38,65
35,62
45,58
42,64
39,65
23,67
39,63
20,64
55,63
40,60
26,69
53,64
48,70
50,61
52,60
42,70
24,62
40,62
46,65
48,67
38,74
46,67
30,64
35,60
35,68
53,63
47,66
32,63
26,66
40,67
22,64
44,71
41,68
34,66
29,64
54,78
39,74
34,69
37,71
47,64
30,64
36,64
46,69
55,68
43,62
33,64
23,73
45,66
52,68
50,69
53,76
35,57
38,72
24,65
38,66
64,69
31,73
60,65
44,71
40,62
24,63
31,66
31,63
51,64
34,65
42,69
56,66
38,68
43,63
58,66
56,67
55,64
49,63
24,69
45,60
42,61
44,67
63,57
54,65
29,70
41,77
31,62
42,67
40,65
59,67
32,64
37,68
38,66
65,70
39,67
42,63
44,66
38,64
35,62
41,64
53,65
46,69
54,63
33,69
19,73
49,65
38,72
43,70
53,69
46,57
32,62
64,65
26,65
69,65
25,66
34,68
42,68
37,67
40,69
46,72
54,64
36,65
46,68
24,71
35,62
35,66
53,63
68,58
31,61
38,71
25,69
38,71
37,65
56,65
50,64
45,62
43,65
29,65
36,67
56,70
34,74
60,70
41,70
35,72
24,66
40,67
55,68
37,67
37,70
32,69
32,64
48,65
67,61
50,65
34,58
27,67
35,66
51,63
42,58
32,67
39,63
44,62
33,69
41,62
37,69
54,64
55,66
25,71
43,68
44,68
44,59
29,68
67,79
30,64
56,66
27,66
34,68
41,64
50,63
33,63
31,61
26,67
25,62
28,64
21,60
45,64
64,66
65,70
27,61
56,64
66,68
52,63
41,63
30,62
23,69
35,66
33,71
18,69
60,70
39,67
48,69
35,67
28,64
24,72
30,59
43,64
51,73
31,67
44,65
51,73
39,59
27,73
33,64
38,62
19,60
21,61
38,72
34,66
20,64
35,69
33,69
32,66
31,65
55,63
30,63
47,67
56,74
37,68
31,62
25,66
33,68
54,74
51,67
32,70
33,64
47,71
45,65
59,71
44,65
59,70
49,70
39,67
46,65
54,63
39,64
52,67
60,71
50,73
63,65
33,65
33,65
28,67
21,65
35,65
29,72
35,63
50,66
52,63
40,61
53,63
31,65
43,68
53,72
23,68
48,64
47,63
42,64
38,73
60,59
54,63
50,68
36,65
54,66
42,69
40,64
50,66
41,65
21,66
28,72
39,61
27,75
35,68
24,69
41,71
42,70
35,70
41,67
41,70
44,68
33,70
43,61
34,62
36,70
39,65
48,65
65,73
27,67
33,73
24,62
60,69
52,63
30,63
64,76
45,64
42,68
27,64
27,71
51,64
42,68
46,67
42,67
53,67
46,73
41,75
34,68
36,67
28,62
26,62
42,74
52,72
31,72
35,74
37,67
35,74
46,67
41,73
41,65
29,71
38,64
41,60
37,64
53,64
52,68
37,62
63,73
22,61
68,66
47,70
44,70
34,67
23,64
65,67
64,63
43,70
50,71
43,63
51,70
45,70
24,66
68,71
65,66
39,71
55,65
28,71
48,62
44,69
35,64
58,68
40,66
26,63
47,67
23,60
60,70
46,66
40,70
33,67
28,68
58,77
35,61
41,67
31,64
56,72
64,69
36,70
40,77
47,62
56,60
36,69
38,66
46,68
65,72
36,64
63,62
50,68
34,72
49,60
37,65
34,70
47,68
33,70
32,68
35,69
46,63
31,61
41,62
42,65
20,67
34,65
48,65
23,66
29,64
56,71
40,63
34,66
37,67
31,71
69,70
51,66
26,64
41,67
35,67
49,66
38,65
37,70
34,71
62,73
22,64
25,74
40,67
22,72
46,70
37,69
36,65
39,64
50,66
46,60
37,73
20,61
39,62
50,62
44,63
42,68
32,69
28,65
36,74
38,68
46,65
25,67
24,81
64,70
32,74
27,63
42,68
41,68
37,70
50,68
24,66
46,65
36,59
49,59
40,66
57,66
22,74
36,66
40,70
34,64
36,66
42,62
21,67
70,70
46,61
60,68
47,67
56,64
32,61
41,72
39,71
67,62
45,67
45,70
45,70
36,66
54,66
45,66
47,67
63,66
45,64
48,65
44,73
45,64
50,70
32,69
47,70
41,68
49,61
40,64
43,58
24,62
46,71
30,66
38,55
43,61
33,69
39,65
32,68
26,71
60,63
31,63
42,60
47,65
44,68
59,67
31,68
35,62
43,64
48,61
48,69
63,66
20,66
53,74
38,66
31,65
60,67
56,70
48,63
40,65
29,62
45,70
42,66
25,65
35,68
54,61
54,70
34,68
59,65
32,60
57,64
40,70
35,69
63,69
30,65
29,72
20,60
42,63
26,66
51,66
51,69
33,64
42,66
46,67
34,63
31,67
37,67
38,67
21,68
28,64
40,62
42,69
45,61
59,74
40,65
25,65
59,76
44,68
57,69
30,70
56,67
48,60
27,65
31,70
41,64
58,64
21,70
61,71
38,58
38,63
24,67
33,58
46,65
68,65
35,60
44,62
36,61
38,63
46,63
15,71
57,66
49,67
35,62
56,67
47,65
34,62
45,65
39,61
40,67
30,69
58,64
39,70
34,70
39,69
30,68
59,62
35,63
27,68
35,65
63,68
32,64
44,67
51,68
25,62
46,71
45,61
50,67
51,62
33,59
52,65
43,60
38,71
49,64
35,64
42,72
47,60
57,66
58,71
43,71
31,64
46,71
24,60
36,65
29,62
32,67
46,61
28,67
38,59
27,71
60,63
51,67
29,64
51,69
44,62
51,65
37,60
52,63
48,67
29,69
35,59
39,65
37,64
43,68
61,61
46,74
23,62
28,73
44,71
34,68
37,61
34,64
24,66
34,65
57,68
66,70
40,68
42,66
49,63
42,69
29,67
59,71
34,61
38,66
23,60
43,69
33,69
47,67
44,62
43,67
33,69
42,60
32,70
51,63
28,64
31,70
33,72
34,70
42,65
59,68
58,68
35,65
51,72
57,67
53,75
43,65
60,70
45,64
41,65
34,69
54,70
41,71
32,73
36,62
53,59
32,70
23,65
37,69
54,65
58,69
38,65
67,72
38,63
37,73
58,78
45,65
67,68
28,67
33,62
30,65
32,71
33,71
36,62
40,72
32,62
32,64
23,66
39,62
32,64
31,63
28,68
29,63
45,67
30,67
25,65
49,67
36,64
25,63
44,72
52,60
41,66
38,68
34,68
44,72
23,64
38,70
38,64
63,61
37,64
30,67
43,65
37,72
40,69
31,65
43,74
37,73
49,61
41,63
39,68
39,63
26,69
32,61
24,63
30,67
27,67
34,68
30,62
32,64
39,69
49,67
34,65
28,62
33,66
39,60
46,66
36,64
45,64
50,65
54,70
42,61
43,68
44,60
61,74
26,62
24,68
45,67
30,66
38,60
11,66
61,67
44,62
43,63
56,72
28,72
45,65
34,64
61,67
48,76
28,62
44,63
28,69
44,64
47,67
47,70
26,64
30,65
40,60
32,72
27,64
35,65
30,63
38,61
45,74
42,66
24,64
36,66
38,62
42,72
37,63
28,66
39,71
48,57
52,69
24,70
41,60
32,64
45,75
25,67
37,60
45,69
40,70
51,65
29,63
45,71
43,64
52,69
47,69
52,59
40,65
33,61
33,65
24,71
56,71
25,66
31,66
23,66
33,65
30,63
39,66
43,64
28,70
57,65
45,69
37,70
35,64
33,62
38,69
40,66
50,66
35,66
35,60
40,63
37,70
27,66
41,65
64,64
38,70
43,68
41,64
36,70
40,62
31,64
33,64
36,69
41,62
36,67
55,68
48,66
38,75
60,67
38,68
59,71
46,70
53,60
59,58
47,62
46,65
43,70
40,66
30,70
35,70
47,63
25,64
29,66
32,68
22,66
45,66
26,66
44,70
32,72
42,63
41,61
36,68
40,70
28,68
35,72
42,69
57,67
33,64
43,69
49,60
27,67
21,71
51,66
34,68
33,62
44,73
39,62
38,72
34,61
38,64
38,61
37,68
45,70
39,66
33,65
51,78
37,64
39,73
34,68
45,64
32,67
44,66
41,69
59,70
45,67
57,73
30,67
44,62
40,68
43,76
39,61
41,65
36,61
54,72
40,69
39,67
14,71
38,69
41,75
34,62
41,68
32,67
25,62
68,60
43,75
27,67
42,72
20,61
34,65
61,68
46,69
25,59
46,69
56,68
46,68
30,64
38,67
47,66
21,60
43,69
49,62
31,70
46,60
28,65
32,67
57,67
30,68
43,59
44,66
35,66
34,58
67,72
44,59
35,64
38,64
44,69
33,71
26,65
45,65
51,67
47,61
38,66
38,68
48,68
54,69
41,66
30,73
43,63
24,62
31,64
26,66
46,65
24,62
53,70
57,70
45,63
32,62
31,64
52,63
35,60
37,59
54,67
46,63
47,58
31,66
32,60
40,58
32,63
45,69
21,62
54,64
40,62
44,64
38,68
53,70
57,74
66,66
51,64
52,62
45,63
24,63
31,65
35,68
31,73
25,61
36,68
42,64
58,62
40,63
38,67
47,71
49,66
61,69
43,67
34,64
34,66
50,70
43,70
36,66
22,64
43,70
39,65
47,69
36,63
35,65
27,75
49,66
28,69
37,63
38,65
47,70
29,67
41,58
59,66
52,65
42,70
42,70
43,67
55,67
50,65
41,64
56,69
55,60
48,63
49,67
44,70
52,71
36,65
45,67
39,64
25,74
41,64
35,63
58,66
27,75
45,71
20,70
36,67
26,65
46,66
39,64
35,55
38,63
26,62
51,64
33,69
41,66
30,60
30,65
39,64
60,66
39,64
37,72
38,69
35,71
50,65
59,60
38,64
32,65
38,69
61,61
56,66
54,68
37,65
49,60
55,68
28,65
46,69
32,64
40,61
25,63
47,70
58,67
23,69
58,73
35,60
31,69
37,70
27,60
36,73
37,64
26,67
38,73
41,64
43,70
54,73
36,55
49,64
45,63
34,60
47,65
29,68
30,66
40,66
39,66
31,63
36,71
43,64
64,69
34,62
41,71
43,71
34,67
25,66
44,64
56,64
26,61
38,61
37,72
46,66
47,73
31,70
32,67
51,62
29,68
49,61
27,66
44,70
38,67
36,71
22,63
36,65
50,71
46,65
61,75
63,66
52,69
40,67
51,67
39,61
35,57
56,71
54,77
29,67
46,63
43,69
50,68
42,70
50,60
59,66
28,65
57,73
31,65
40,71
45,68
23,67
43,68
26,63
18,63
32,57
35,73
34,63
41,67
43,72
31,65
54,68
42,61
47,64
54,68
48,68
43,70
58,69
57,70
44,62
38,68
25,65
19,62
46,66
25,61
37,66
28,71
27,62
28,64
32,66
32,63
34,63
62,69
57,71
51,63
32,67
35,70
42,64
28,71
44,70
27,75
41,62
18,72
41,63
36,67
48,63
51,65
53,69
59,66
37,59
34,64
36,70
45,62
39,69
36,62
38,68
43,61
32,62
41,66
36,69
54,68
44,66
24,69
40,72
55,67
39,61
26,68
37,62
54,69
34,66
37,72
50,70
51,71
32,64
34,70
36,64
57,64
27,70
27,66
54,68
34,72
31,69
32,64
33,66
44,63
25,61
44,68
39,64
49,69
29,66
31,70
44,69
38,65
31,66
36,65
44,68
50,67
30,62
44,69
49,61
47,68
42,70
35,73
36,71
35,68
32,64
31,65
40,66
60,69
24,63
30,66
53,71
50,64
28,63
35,68
39,60
55,71
47,71
30,64
27,68
22,72
36,70
34,64
24,60
45,63
37,67
31,68
26,72
60,68
55,71
23,63
34,70
44,68
36,64
39,65
39,68
46,65
62,70
37,62
34,70
42,69
31,66
27,66
37,66
30,73
20,63
37,70
48,65
36,68
33,71
66,65
41,65
34,66
42,68
35,70
25,69
50,63
33,66
34,66
38,63
31,63
33,59
46,67
38,65
44,64
45,69
36,65
38,67
38,66
35,68
28,65
36,65
36,62
44,72
35,66
37,63
30,71
35,67
44,68
49,60
34,67
44,71
50,71
58,69
53,64
40,67
38,67
40,69
56,66
44,63
47,70
42,68
40,73
32,69
57,75
29,63
35,68
37,62
34,73
47,65
34,60
44,70
55,57
44,65
51,67
56,72
34,62
34,70
65,61
29,63
39,71
30,70
37,72
44,70
33,67
46,64
37,66
44,67
60,67
48,72
31,63
50,67
48,68
26,66
34,71
32,73
49,65
50,67
51,63
28,64
44,64
44,60
56,60
44,62
31,70
51,66
52,71
63,54
40,66
46,65
37,68
42,70
42,65
37,67
62,67
29,72
32,67
41,65
43,70
42,68
38,66
58,64
34,69
29,61
37,64
36,65
49,62
21,63
33,64
33,65
55,65
25,68
37,59
50,64
40,69
38,72
36,59
33,67
37,72
27,65
24,64
43,67
52,73
35,61
33,67
55,66
32,67
53,63
60,63
31,62
32,64
31,64
41,67
35,59
38,70
25,65
62,69
58,68
